id,name,price_cny,price_cad,margin,status
695c39279f7a567135526636,OD Green - One Piece,69,30.99,29.30,Active
695c3926ce1739befd5de858,Orange - One Piece,69,30.99,29.30,Active
695c39264e794334fd8f9088,Tan - One Piece,69,30.99,29.30,Active
695c39261e9722c9bf33d739,Black - One Piece,69,30.99,29.30,Active
695c3925bde2c63e6ce934c1,Leg Rig Panel,62,28.99,29.70,Active
695c39252bad95469c8d76c7,Chest Rig Panel,25,16.99,28.50,Active
695c39242bad95469c8d75b3,Belt Buckle,18,14.99,29.20,Active
695c39243b63f2dd23959a77,Black (Standard),56,26.99,29.50,Active
695c3924bd3270258c77b56b,Black - SLR Riser Mount,38,21.99,31.20,Active
695c3923fb902a401ffe5e3c,Black - SIG Riser Mount,38,21.99,31.20,Active
695c3923fb902a401ffe5047,"Blue - UNIT Exps Riser Mount, CNC High Quality",24,16.99,29.60,Active
695c3920fc2883b564263493,"Pink - UNIT Exps Riser Mount, CNC High Quality",24,16.99,29.60,Active
695c391f9f7a56713551ca6a,Red - UNIT Exps Riser Mount,20,15.99,30.60,Active
695c391f6e9e39d7e3a93329,Brown - UNIT Exps Riser Mount CNC High Quality,20,15.99,30.60,Active
695c391e28a735d4470eb57a,Black - UNIT Exps Riser Mount CNC High Quality,20,15.99,30.60,Active
695c391ec71160ba198b3892,Black - UNITY Riser Mount CNC High Quality,28,17.99,28.70,Active
695c391ea1a72152503f25dc,Brown - G33 Riser Mount CNC High Quality,145,54.99,29.50,Active
695c391d1ad01942adc93ea8,Black - G33 Riser Mount CNC High Quality,145,54.99,29.50,Active
695c391d9f7a56713551a4cd,[Cordura] Black CP Camo BCP,36,20.99,30.30,Active
695c391cc3a1704a56798cfd,[Cordura] CP Camo,36,20.99,30.30,Active
695c391c3b00921b6ac976f2,[Cordura] Ranger Green RG,32,19.99,31.10,Active
695c391bf7c4633092bee80f,[Cordura] Wolf Grey WG,32,19.99,31.10,Active
695c391b1ad01942adc928e3,[Cordura] Coyote Brown CB,32,19.99,31.10,Active
695c391be6dc404973429a60,[Cordura] Black BK,32,19.99,31.10,Active
695c38f7612ae4b629841487,One Size,55,26.99,30.20,Active
695c38f412bb85c5f240c576,订做颜色联系客服,0,0.00,0.00,Inactive
695c38f3e3d1a0c371bd602e,CO-17-ACU（不含头盔）,0,0.00,0.00,Inactive
695c38f312bb85c5f240b3be,GreyRuins CamoCO-17-AT（不含头盔）,0,0.00,0.00,Inactive
695c38f35dd70f9684074796,BlackCP CO-17-Black Camo（不含头盔）,0,0.00,0.00,Inactive
695c38f2bde2c63e6ce8338b,BlackCO-17-BLK（不含头盔）,0,0.00,0.00,Inactive
695c38f2c71160ba19894852,CP CamoCO-17-CP（不含头盔）,0,0.00,0.00,Inactive
695c38f2c71160ba19893e3d,Khaki色CO-17-KHA（不含头盔）,0,0.00,0.00,Inactive
695c38f18b911985b16590f4,青Ruins CamoCO-17-FG（不含头盔）,0,0.00,0.00,Inactive
695c38f0713127c964a6582f,德斑花CO-17-FL（不含头盔）,0,0.00,0.00,Inactive
695c38f0c71160ba19892b87,大花蟒纹CO-17-MA（不含头盔）,0,0.00,0.00,Inactive
695c38ef9cd3039a827a65c0,军GreenCO-17-OLV（不含头盔）,0,0.00,0.00,Inactive
695c38ef8b911985b1655dfc,Black蟒纹CO-17-TY（不含头盔）,0,0.00,0.00,Inactive
695c38efb3a75d879c68ef80,四色大花CO-17-WL（不含头盔）,0,0.00,0.00,Inactive
695c38ee9cd3039a827a54df,Headband Style – Pickup & Noise Reduction Version (Green),295,102.99,30.00,Margins Added
695c38eece1739befd59652c,Headband Style – Pickup & Noise Reduction Version (Tan),295,102.99,30.00,Margins Added
695c38ed1d735f55f77d089d,Headband Style – Pickup & Noise Reduction Version (Black),295,102.99,30.00,Margins Added
695c38ed3b00921b6ac84499,Headband Style – No Pickup Version (Green),158,59.99,30.50,Margins Added
695c38ec2a4e1cd21b33f481,Headband Style – No Pickup Version (Tan),158,59.99,30.50,Margins Added
695c38ecc71160ba1988f6d5,Headband Style – No Pickup Version (Black),158,59.99,30.50,Margins Added
695c38eb3b63f2dd2393f47f,Helmet-Mounted – Pickup & Noise Reduction Version (Green),330,113.99,30.00,Margins Added
695c38ebc71160ba1988e808,Helmet-Mounted – Pickup & Noise Reduction Version (Tan),330,113.99,30.00,Margins Added
695c38eb1d735f55f77cdbaf,Helmet-Mounted – Pickup & Noise Reduction Version (Black),330,113.99,30.00,Margins Added
695c38ea1d735f55f77cd6b8,Helmet-Mounted – No Pickup Version (Green),158,59.99,30.50,Margins Added
695c38ea1d735f55f77cd459,Helmet-Mounted – No Pickup Version (Tan),158,59.99,30.50,Margins Added
695c38ea12bb85c5f24015aa,Helmet-Mounted – No Pickup Version (Black),158,59.99,30.50,Margins Added
695c38e98b911985b164ae50,4.5mm防AK2.3kg 一片,0,0.00,0.00,Inactive
695c38e83b00921b6ac7dffd,2.3mm防手枪微冲1.3kg 一片,0,0.00,0.00,Inactive
695c38e72bad95469c8a994e,1.8mm防剌1kg 一片,0,0.00,0.00,Inactive
695c38e7f4bf2f7ec15c6a30,cp 8件套,0,0.00,0.00,Inactive
695c38e6d745a52eda0e01b2,cp 7件套,0,0.00,0.00,Inactive
695c38e6fb902a401ffc9487,cp 6件套,0,0.00,0.00,Inactive
695c38e55dd70f968406d4d0,cp 五件套,0,0.00,0.00,Inactive
695c38e5e3d1a0c371bd0d27,cp 快拆主体+三联包,0,0.00,0.00,Inactive
695c38e5c71160ba1988a23b,cp 快拆主体,0,0.00,0.00,Inactive
695c38e3e4ecfd80d0fbbd87,快拆主体加三联包,0,0.00,0.00,Inactive
695c38e1713127c964a54994,Gray 6094,57,27.99,30.90,Margins Added
695c38e1913f62399c092cf6,Jungle Python Camo 6094,57,27.99,30.90,Margins Added
695c38e0913f62399c092c73,ACU Camo 6094,57,27.99,30.90,Margins Added
695c38e05dd70f96840697d1,CP Camo 6094,57,27.99,30.90,Margins Added
695c38df713127c964a50943,Tiger Stripe Camo 6094,57,27.99,30.90,Margins Added
695c38dfce1739befd589b18,Night Camo 6094,57,27.99,30.90,Margins Added
695c38dee3d1a0c371bcba9c,Tri-Sand Camo 6094,57,27.99,30.90,Margins Added
695c38de913f62399c0912de,Sand 6094,66,29.99,29.20,Margins Added
695c38de8b911985b163c3cf,OD Green 6094,57,27.99,30.90,Margins Added
695c38dd1ad01942adc6c031,Desert Python Camo 6094,57,27.99,30.90,Margins Added
695c38ddd745a52eda0dbdfd,Desert Digital Camo 6094,57,27.99,30.90,Margins Added
695c38dcc71160ba198840ca,Black Python Camo 6094,57,27.99,30.90,Margins Added
695c38dce3d1a0c371bc9795,Black 6094,57,27.99,30.90,Margins Added
695c38dce3d1a0c371bc9681,米德兰MILDual插 仅支持Z-Tactical,0,0.00,0.00,Inactive
695c38da913f62399c08db32,爱慕可ICDual插 仅支持Z-Tactical,0,0.00,0.00,Inactive
695c38da2bad95469c8a20ab,八重洲YASingle插 仅支持Z-Tactical,0,0.00,0.00,Inactive
695c38d99f7a5671354e289b,摩托罗拉M2Dual插 仅支持Z-Tactical,0,0.00,0.00,Inactive
695c38d9b3a75d879c685058,摩托罗拉M1Single插 仅支持Z-Tactical,0,0.00,0.00,Inactive
695c38d98b911985b1633d71,建伍KEN头 仅支持Z-Tactical,0,0.00,0.00,Inactive
695c38d8bd3270258c75e029,MC Camo – Full Set (85–125 cm),233,82.99,29.80,Margins Added
695c38d8913f62399c08bcfa,Khaki – Full Set (85–125 cm),233,82.99,29.80,Margins Added
695c38d81d735f55f77be26a,OD Green – Full Set (85–125 cm),233,82.99,29.80,Margins Added
695c38d7ce1739befd585146,Black – Full Set (85–125 cm),233,82.99,29.80,Margins Added
695c38d71d735f55f77bdeb6,One Size,233,82.99,29.80,Archive
695c38d34e794334fd8e56fa,Ranger Green,16,14.99,31.70,Active
695c38d328a735d4470c0038,Wolf Grey,45,23.99,30.60,Active
695c38d228a735d4470bfb45,Coyote Brown,45,23.99,30.60,Active
695c38d23f54f8d4dc729e88,Matte Black,16,14.99,31.70,Active
695c38d2e3d1a0c371bbecc3,【Cordura】狼BrownCoyote Brown,0,0.00,0.00,Inactive
695c38d1c3a1704a56779332,【Cordura】游骑兵GreenRanger Green,0,0.00,0.00,Inactive
695c38d1e3d1a0c371bbdceb,【Cordura】狼GreyWolf Grey,0,0.00,0.00,Inactive
695c38d11ad01942adc6813e,【Cordura】Black Black,0,0.00,0.00,Inactive
695c38d01ad01942adc680b8,【Cordura】Black Camo Black Camo,0,0.00,0.00,Inactive
695c38d0e3d1a0c371bbdbd2,【Cordura】MultiCam CP Camo,0,0.00,0.00,Inactive
695c38cfbde2c63e6ce7e5d0,如有需要Set或模型 请联系客服或进店查看哦,0,0.00,0.00,Inactive
695c38ce3f54f8d4dc725aaf,烟雾弹Single个挂件【尼色】,0,0.00,0.00,Inactive
695c38cece1739befd57c810,烟雾弹Single个挂件【Black】,0,0.00,0.00,Inactive
695c38ce3b00921b6ac72b3a,手雷Single个挂件 【尼色】,0,0.00,0.00,Inactive
695c38cda1a72152503db58e,手雷Single个挂件 【Black】,0,0.00,0.00,Inactive
695c38cd8b911985b162bd57,标配+3万弹,0,0.00,0.00,Archive
695c38cc9f7a5671354d8bd4,标配+2万弹,0,0.00,0.00,Archive
695c38ccfb902a401ffb401d,标配+1万弹,0,0.00,0.00,Archive
695c38cbf7c4633092bb493b,M18 Medium (OD Green) – Reusable,13,13.99,31.60,Active
695c38cb1ad01942adc66b28,3颖⭐(M26车Green+M67军Green+M18军Green),0,0.00,0.00,Archive
695c38cafb902a401ffb1a31,2颗⭐(M26军Green+67军Green),0,0.00,0.00,Archive
695c38cae4ecfd80d0faa635,2-Pack (M24 OD Green + M24 Black),44,22.99,28.80,Active
695c38ca28a735d4470bb19d,2-Pack (M26A1 OD Green + M26A1 Black),32,19.99,31.10,Active
695c38c928a735d4470ba82f,2-Pack (F1 OD Green + F1 Black),32,19.99,31.10,Active
695c38c93f54f8d4dc720269,2-Pack (M18 OD Green + M18 Black),32,19.99,31.10,Active
695c38c8e3d1a0c371bbb080,2-Pack (M67 OD Green + M67 Black),32,19.99,31.10,Active
695c38c89cd3039a8278c4a1,2-Pack (MF36 OD Green + MF36 Black),32,19.99,31.10,Active
695c38c73f54f8d4dc71dc54,2-Pack (82-2 OD Green + 82-2 Black),32,19.99,31.10,Active
695c38c76e9e39d7e3a74c36,M24 (Black) – Reusable,23,16.99,30.70,Active
695c38c61d735f55f77b512d,M24 (OD Green) – Reusable,23,16.99,30.70,Active
695c38c61e9722c9bf32bafb,M26A1 (Black) – Reusable,17,14.99,30.40,Active
695c38c6f4bf2f7ec15c2779,M26A1 (OD Green) – Reusable,17,14.99,30.40,Active
695c38c5f4bf2f7ec15c1a45,F1 (Black) – Reusable,17,14.99,30.40,Active
695c38c59f7a5671354d0acb,F1 (OD Green) – Reusable,17,14.99,30.40,Active
695c38c42bad95469c89b5f1,M18 (Black) – Reusable,17,14.99,30.40,Active
695c38c412bb85c5f23f95e7,M18 (OD Green) – Reusable,17,14.99,30.40,Active
695c38c3cd0d7527392ed836,M67 (Black) – Reusable,17,14.99,30.40,Active
695c38c39b81574973a58905,M67 (OD Green) – Reusable,17,14.99,30.40,Active
695c38c2f7c4633092bb11f7,82-2 (Black) – Reusable,17,14.99,30.40,Active
695c38c1c71160ba198771c9,82-2 (OD Green) – Reusable,17,14.99,30.40,Active
695c38c19cd3039a82784a91,MF36 (Black) – Reusable,17,14.99,30.40,Active
695c38c0ce97e160f9a16319,MF36 (Green) – Reusable,17,14.99,30.40,Active
695c38c028a735d4470b6a09,M26 (Black) – Reusable,17,14.99,30.40,Active
695c38c01ad01942adc608f5,MF36 (Black) – Reusable,17,14.99,30.40,Active
695c38be1ad01942adc5ee58,2-Pack (M26 OD Green + M26 Black),32,19.99,31.10,Active
695c38be4e794334fd8dba38,4-Pack (M26 OD Green + M67 OD Green + M18 OD Green + M24 OD Green),73,32.99,30.70,Active
695c38bece97e160f9a1339e,8手榴弹+空投箱-Black,0,0.00,0.00,Archive
695c38bdbde2c63e6ce77553,8手榴弹+空投箱-Green,0,0.00,0.00,Archive
695c38bd4e794334fd8da04e,16手榴弹+空投箱,0,0.00,0.00,Archive
695c38bcce97e160f9a1227f,扳手+O圈2套,0,0.00,0.00,Inactive
695c38ba4e794334fd8d4011,Black Pink,43,22.99,29.70,Inactive
695c38b91e9722c9bf3227e2,Black White,43,22.99,29.70,Inactive
695c38b9bd3270258c74b1cb,Grey Black - 80-110lb,43,22.99,29.70,Inactive
695c38b84e794334fd8d2a14,Grey Black - 150-210lb,43,22.99,29.70,Inactive
695c38b8aae7b5b062ff5ca1,Grey Black - 110-150lb,43,22.99,29.70,Inactive
695c38b7d745a52eda0c962d,No Label Black - 150-210lb,43,22.99,29.70,Active
695c38b78b911985b1618e41,No Label Black - 110-160lb,43,22.99,29.70,Inactive
695c38b69cd3039a8277b15b,No Label Black - 80-110lb,43,22.99,29.70,Inactive
695c38b637eef90c93e4c491,No Label - 80-110lb,43,22.99,29.70,Inactive
695c38b6bd3270258c7495a8,No Label - 110-150lb,43,22.99,29.70,Inactive
695c38b59f7a5671354c2d6f,No Label - 150-210lb,43,22.99,29.70,Inactive
695c38b4bde2c63e6ce6e994,Cool Peak Knee Elbow - 80-110lb,43,22.99,29.70,Active
695c38b4e6dc4049733ebcd4,Cool Peak Knee Elbow - 110-150lb,43,22.99,29.70,Inactive
695c38b3bd3270258c74806c,Cool Peak Knee Elbow - 150-210lb,43,22.99,29.70,Inactive
695c38b3a1a72152503c47d3,1x Extended Honeycomb Sports Arm Sleeve – White,14,13.99,30.20,Active
695c38b33f54f8d4dc709525,2× Extended Honeycomb Sports Arm Sleeves – White,30,18.99,30.00,Active
695c38b2913f62399c073cf4,1x Extended Honeycomb Sports Arm Sleeve – Black,14,13.99,30.20,Active
695c38b22a4e1cd21b325594,2× Extended Honeycomb Sports Arm Sleeves – Black,30,18.99,30.00,Active
695c38b13b63f2dd2391b23f,Size L – For 105–125 kg,14,13.99,30.20,Inactive
695c38b13b63f2dd2391a446,Size M – For 85–105 kg,14,13.99,30.20,Inactive
695c38b13b63f2dd23919b4a,Size S – For 75–85 kg,30,18.99,30.00,Inactive
695c38b0bd3270258c74514b,Size XS – For 60–75 kg,14,13.99,30.20,Inactive
695c38b01e9722c9bf31e918,Size XXS – For 45–60 kg,14,13.99,30.20,Inactive
695c38af12bb85c5f23ec5fd,Sand-M600C原装鼠尾 送电池,0,0.00,0.00,Inactive
695c38afc71160ba19868cfd,Black-M600C原装鼠尾 送电池,0,0.00,0.00,Inactive
695c38af9cd3039a82778ba3,Black-M300A原装鼠尾 +长亮尾盖送电池,0,0.00,0.00,Inactive
695c38ae12bb85c5f23eb350,Black-Black-Green激光+IR照明+爆闪+White光（全功能） 两电一充（全功能）,0,0.00,0.00,Inactive
695c38aece1739befd5671b9,Sand-Green激光+White光+IR照明+爆闪 送电池（全功能）,0,0.00,0.00,Inactive
695c38ae1ad01942adc56376,Black-Green激光+White光+IR照明+爆闪 送电池（全功能）,0,0.00,0.00,Inactive
695c38ad7b5e8150a9ef144c,Sand-Red激光+White光+IR照明+爆闪 送电池（全功能）,0,0.00,0.00,Inactive
695c38adc71160ba198675a5,Black-Red激光+White光+IR照明+爆闪 送电池（全功能）,0,0.00,0.00,Inactive
695c38aca1a72152503c29f2,Sand-全功能Green激光+M600C+长亮Dual控鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38ace3d1a0c371ba3da5,Black-全功能Green激光+M600C+长亮Dual控鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38ac9f7a5671354bd4eb,Sand-全功能Green激光+M300A+长亮Dual控鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38abf7c4633092ba281b,Black-全功能Green激光+M300A+长亮Dual控鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38abce1739befd56449e,Sand-全功能Red激光+M600C+长亮Dual控鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38aaaae7b5b062fef2c3,Black-全功能Red激光+M600C+长亮Dual控鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38aa713127c964a1ac20,Sand-全功能Red激光+M300A+长亮Dual控鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38aab3a75d879c66458d,Black-全功能Red激光+M300A+长亮Dual控鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38a9bd3270258c7408fc,Sand-全功能Green激光+M600C+点亮鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38a9f7c4633092ba2461,Black-全功能Green激光+M600C+点亮鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38a8713127c964a19d15,Sand-全功能Green激光+M300A+点亮鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38a8cd0d7527392da504,Black-全功能Green激光+M300A+点亮鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38a8f7c4633092ba23d5,Sand-全功能Red激光+M600C+点亮鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38a73f54f8d4dc704bb5,Black-全功能Red激光+M600C+点亮鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38a737eef90c93e41f05,Sand-全功能Red激光+M300A+点亮鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38a6e4ecfd80d0f958f3,Black-全功能Red激光+M300A+点亮鼠尾 含电池+充电器,0,0.00,0.00,Inactive
695c38a628a735d44709f823,Ruins CamoGreenCamo+肩带,0,0.00,0.00,Inactive
695c38a6bd3270258c73fa7b,CP Camo+肩带,0,0.00,0.00,Inactive
695c38a5fb902a401ff966a6,Khaki+肩带,0,0.00,0.00,Inactive
695c38a5c3a1704a56758bc5,军Green+肩带,0,0.00,0.00,Inactive
695c38a4c3a1704a56758aad,Black+肩带,0,0.00,0.00,Inactive
695c38a49b81574973a49723,Ruins Camo,0,0.00,0.00,Inactive
695c38a39cd3039a82771bed,CamoCP,0,0.00,0.00,Inactive
695c38a31e9722c9bf319807,军Green,0,0.00,0.00,Inactive
695c38a29f7a5671354b9239,One Size,0,0.00,0.00,Inactive
695c38a1612ae4b62980fc90,Black BK Velcro,10,12.99,31.50,Active
695c38a11e9722c9bf3161d9,Black BK Standard,10,12.99,31.50,Active
695c38a0a1a72152503bcc48,20MM Rail Cable Organizer Mixed Color 5 Pieces,40,21.99,29.50,Unprofitable
695c38a0f7c4633092b9e7b3,20MM Rail Cable Organizer Green 3 Pieces,25,16.99,28.50,Unprofitable
695c38a0c3a1704a567536b3,20MM Rail Cable Organizer Blue 3 Pieces,25,16.99,28.50,Unprofitable
695c389f913f62399c065332,20MM Rail Cable Organizer Red 3 Pieces,25,16.99,28.50,Unprofitable
695c389ec71160ba1985ef14,20MM Rail Cable Organizer Sand 3 Pieces,25,16.99,28.50,Unprofitable
695c389d1e9722c9bf313ebd,20MM Rail Cable Organizer Black 3 Pieces,25,16.99,28.50,Unprofitable
695c389d3b63f2dd2390d6a1,20MM Rail Cable Organizer Green 1 Piece,9,11.99,28.20,Unprofitable
695c389cbd3270258c73694f,20MM Rail Cable Organizer Blue 1 Piece,9,11.99,28.20,Unprofitable
695c389cc3a1704a56750ba0,20MM Rail Cable Organizer Red 1 Piece,9,11.99,28.20,Unprofitable
695c389bbd3270258c734922,20MM Rail Cable Organizer Sand 1 Piece,9,11.99,28.20,Unprofitable
695c389bce1739befd55a764,20MM Rail Cable Organizer Black 1 Piece,9,11.99,28.20,Unprofitable
695c389bbde2c63e6ce5aaab,20MM Rail Cable Organizer Green 3 Pieces,25,16.99,28.50,Unprofitable
695c389a713127c964a11c00,2011 Waist MOLLE Belt + Leg Straps,88,36.99,29.40,Active
