id,name,price_cny,price_cad,margin,status
695c3952612ae4b629874cab,Black - Full Function Red Laser + M300A + Pressure Switch Included Battery + Charger,1000,325.99,30.00,Active
695c3951bd3270258c78c215,One Size Fits All / Ruin Green Camo + Shoulder Straps,16,14.99,31.70,Active
695c3951713127c964ad6f9c,One Size Fits All / CP Camo + Shoulder Straps,16,14.99,31.70,Active
695c3950713127c964ad5c43,One Size Fits All / Khaki + Shoulder Straps,16,14.99,31.70,Active
695c39509f7a567135552cca,One Size Fits All / Army Green + Shoulder Straps,16,14.99,31.70,Active
695c3950612ae4b62987247d,One Size Fits All / Black + Shoulder Straps,16,14.99,31.70,Active
695c394f612ae4b62986ff51,One Size Fits All / Ruin Camo,16,14.99,31.70,Active
695c394e8b911985b16e0c4e,One Size Fits All / CP Camo,16,14.99,31.70,Active
695c394ece97e160f9a678ae,One Size Fits All / Khaki,16,14.99,31.70,Active
695c394e713127c964ad1652,One Size Fits All / Army Green,16,14.99,31.70,Active
695c394dce97e160f9a67555,One Size Fits All / Black,16,14.99,31.70,Active
695c394dfb902a401f00cfb5,Black BK (Standard Model),100,40.99,29.70,Active
695c394c913f62399c0d472d,20MM Rail Cable Management [Blue x3],600,198.99,29.80,Active
695c394c9f7a5671355504db,20MM Rail Cable Management [Red x3],600,198.99,29.80,Active
695c394afc2883b56426e5f9,20MM Rail Cable Management [Black x3],600,198.99,29.80,Active
695c3949713127c964acbdf0,20MM Rail Cable Management [Blue x1],600,198.99,29.80,Active
695c39489f7a56713554ab88,20MM Rail Cable Management [Tan x1],600,198.99,29.80,Active
695c3948fb902a401f00728c,20MM Rail Cable Management [Green x3],600,198.99,29.80,Active
695c39482a4e1cd21b35eb45,Golden Grip / Blackhawk 2011 Viper (AQK Spring-Powered Model Compatible),37,20.99,29.40,Active
695c39472a4e1cd21b35e653,Gold Handle / Blue Whale WK Viper 2011,37,20.99,29.40,Active
695c39479cd3039a827d6dba,Gold Handle / Lucifer 2011,37,20.99,29.40,Active
695c39469f7a56713554773a,Gold Handle / JMT Viper 2011,37,20.99,29.40,Active
695c39468b911985b16d3d57,Gold Handle / Tomato Viper 2011,100,40.99,29.70,Active
695c394528a735d4470fb973,Gold Handle / Japan Marui hi–capa,37,20.99,29.40,Active
695c3945713127c964ac67ca,Red Handle / Black Hawk 2011 Viper (AQK Manual Slide Model Compatible),37,20.99,29.40,Active
695c3945713127c964ac5d9a,Red Handle / Blue Whale WK Viper 2011,37,20.99,29.40,Active
695c3944713127c964ac5bfd,Red Handle / Lucifer 2011,37,20.99,29.40,Active
695c39449f7a567135544dca,Red Handle / JMT Viper 2011,100,40.99,29.70,Active
695c3943fb902a401f002eac,Red Handle / Tomato Viper 2011,37,20.99,29.40,Active
695c3943ce97e160f9a5cd93,Red Handle / Japan Marui hi–capa,37,20.99,29.40,Active
695c39421ad01942adc9fdac,Titanium Grey Handle / Black Hawk 2011 Viper (AQK Manual Slide Model Compatible),37,20.99,29.40,Active
695c3942c71160ba198c6846,Titanium Grey Handle / Blue Whale WK Viper 2011,37,20.99,29.40,Active
695c394228a735d4470f763b,Titanium Grey Handle / Lucifer 2011,37,20.99,29.40,Active
695c3941c71160ba198c67c3,Titanium Grey Handle / JMT Viper 2011,37,20.99,29.40,Active
695c39419cd3039a827d5e39,Titanium Grey Handle / Tomato Viper 2011,37,20.99,29.40,Active
695c39411e9722c9bf353d44,Titanium Grey Handle / Japan Marui hi–capa,100,40.99,29.70,Active
695c394012bb85c5f241bddf,Black Handle / Black Hawk 2011 Viper (AQK Manual Slide Model Compatible),37,20.99,29.40,Active
695c3940913f62399c0c95f8,Black Handle / Blue Whale WK Viper 2011,37,20.99,29.40,Active
695c393f9f7a56713553d7e9,Black Handle / Lucifer 2011,37,20.99,29.40,Active
695c393ffb902a401fffca22,Black Handle / JMT Viper 2011,37,20.99,29.40,Active
695c393f2a4e1cd21b354916,Black Handle / Tomato Viper 2011,37,20.99,29.40,Active
695c393ebde2c63e6cea6c58,Black Grip / Japan Marui Hi-Capa,37,20.99,29.40,Active
695c393e9cd3039a827d0606,Silver Grip / 2011 Viper (Compatible with AQK Manual Pull Models),37,20.99,29.40,Active
695c393ece97e160f9a55949,Silver Grip / WK Viper 2011,100,40.99,29.70,Active
695c393dbde2c63e6cea5fe6,Silver Grip / Lucifer 2011,37,20.99,29.40,Active
695c393dce97e160f9a54380,Silver Grip / JMT Viper 2011,37,20.99,29.40,Active
695c393c713127c964abd36d,Silver Grip / Viper 2011,37,20.99,29.40,Active
695c393cc71160ba198c4c2e,Silver Grip / Japan Marui Hi-Capa,100,40.99,29.70,Active
695c393cc71160ba198c4b5b,Parallel Clip - Universal One Size Fits All / Short,6,10.99,27.80,Active
695c393b1d735f55f77f91ef,Parallel Clip - Universal One Size Fits All / Small,6,10.99,27.80,Active
695c393b3b00921b6aca5db7,Black-OD Green / Short,28,17.99,28.70,Active
695c393b6e9e39d7e3aa4b64,Black-OD Green / Small,28,17.99,28.70,Active
695c393a9cd3039a827ce54e,Black-OD Green / Large,31,18.99,29.00,Active
695c393a1d735f55f77f7892,Black-Red / Short,28,17.99,28.70,Active
695c393a6e9e39d7e3aa3b3b,Black-Red / Small,28,17.99,28.70,Active
695c3939c71160ba198c2108,Black-Red / Large,31,18.99,29.00,Active
695c3939ce97e160f9a4c967,Black-Mud / Short,28,17.99,28.70,Active
695c39382bad95469c8ebcc0,Black-Mud / Small,28,17.99,28.70,Active
695c39383b63f2dd239664f4,Black-Mud / Large,31,18.99,29.00,Active
695c3938f7c4633092c05c18,Ranger Green / Short,28,17.99,28.70,Active
695c3937fb902a401fff78b2,Ranger Green / Small,28,17.99,28.70,Active
695c39371e9722c9bf34a1e9,Ranger Green / Large,31,18.99,29.00,Active
695c39372bad95469c8e92f8,Black / Short,28,17.99,28.70,Active
695c3936913f62399c0c2b65,BlackBlack / Small,28,17.99,28.70,Active
695c3936c71160ba198c04c7,BlackBlack / Large,31,18.99,29.00,Active
695c3936fb902a401fff782e,DETan / Short,28,17.99,28.70,Active
695c3935e6dc40497344529e,DETan / Small,28,17.99,28.70,Active
695c3935713127c964ab4ace,DETan / Large,31,18.99,29.00,Active
695c3935f7c4633092c03482,Olive Drab军Green / Short,28,17.99,28.70,Active
695c3934f7c4633092c033fb,Olive Drab军Green / Small,28,17.99,28.70,Active
695c39341d735f55f77eecda,Olive Drab军Green / Large,31,18.99,29.00,Active
695c3933ce1739befd5eda5d,Honeycomb Rainbow Tracer Suppressor,225,80.99,30.20,Active
695c39332bad95469c8e6e41,Oppressor Rainbow Tracer Suppressor,225,80.99,30.20,Active
695c39332bad95469c8e625b,Rainbow SLR Tracer Suppressor,185,67.99,29.90,Active
695c3931fc2883b564267038,Flamethrower Pig Tracer Suppressor,135,51.99,29.70,Active
695c392f2bad95469c8e463c,GoldBrown-UNITY EXPS,38,21.99,31.20,Active
695c392e612ae4b62985bcf9,Black-UNITY EXPS,38,21.99,31.20,Active
695c392efb902a401fff474c,GoldBrownLow Profile-UNITY FAST,68,30.99,29.90,Active
695c392d8b911985b16af07a,BlackLow Profile-UNITY FAST,68,30.99,29.90,Active
695c392d713127c964aadee8,GoldBrown高款-UNITY FAST,68,30.99,29.90,Active
695c392d9b81574973a8d325,Black高款-UNITY FAST,68,30.99,29.90,Active
695c392cce97e160f9a3ae42,Sand高款-GBRS Hydra Mount九头蛇,128,49.99,29.90,Active
695c392cfb902a401fff2231,Black高款-GBRS Hydra Mount九头蛇,128,49.99,29.90,Active
695c392be6dc404973435e73,GoldBrownLow Profile-GBRS Hydra Mount九头蛇,128,49.99,29.90,Active
695c392bce1739befd5e1698,BlackLow Profile-GBRS Hydra Mount九头蛇,128,49.99,29.90,Active
695c392a3b00921b6ac9e54d,MST2011井Silver,84,35.99,29.80,Active
695c392ace97e160f9a39755,MST2011井-Gold,84,35.99,29.80,Active
695c392af7c4633092bf62c0,MST2011井（刻字款）-Silver,84,35.99,29.80,Active
695c3929f7c4633092bf6239,MST2011井（刻字款）-Black,84,35.99,29.80,Active
695c3929f7c4633092bf6008,MST2011井（刻字款）-Grey,84,35.99,29.80,Active
695c3929612ae4b6298570f9,MST2011 Magwell (Eng,56,26.99,29.50,Active
695c39281e9722c9bf340b91,MST2011 Base Plate - Grey,56,26.99,29.50,Active
695c39281e9722c9bf3408b8,MST2011 Base Plate - Red,56,26.99,29.50,Active
695c3928c71160ba198bd893,MST2011 Base Plate - Silver,56,26.99,29.50,Active
695c3927bde2c63e6ce94869,MST2011 Base Plate - Black,56,26.99,29.50,Active
695c39279f7a567135526636,OD Green - One Piece,69,30.99,29.30,Active
695c3926ce1739befd5de858,Orange - One Piece,69,30.99,29.30,Active
695c39264e794334fd8f9088,Tan - One Piece,69,30.99,29.30,Active
695c39261e9722c9bf33d739,Black - One Piece,69,30.99,29.30,Active
695c3925bde2c63e6ce934c1,Leg Rig Panel,62,28.99,29.70,Active
695c39252bad95469c8d76c7,Chest Rig Panel,25,16.99,28.50,Active
695c39242bad95469c8d75b3,Belt Buckle,18,14.99,29.20,Active
695c39243b63f2dd23959a77,Black (Standard),56,26.99,29.50,Active
695c3924bd3270258c77b56b,Black - SLR Riser Mount,38,21.99,31.20,Active
695c3923fb902a401ffe5e3c,Black - SIG Riser Mount,38,21.99,31.20,Active
695c3923fb902a401ffe5047,"Blue - UNIT Exps Riser Mount, CNC High Quality",24,16.99,29.60,Active
695c3920fc2883b564263493,"Pink - UNIT Exps Riser Mount, CNC High Quality",24,16.99,29.60,Active
695c391f9f7a56713551ca6a,Red - UNIT Exps Riser Mount,20,15.99,30.60,Active
695c391f6e9e39d7e3a93329,Brown - UNIT Exps Riser Mount CNC High Quality,20,15.99,30.60,Active
695c391e28a735d4470eb57a,Black - UNIT Exps Riser Mount CNC High Quality,20,15.99,30.60,Active
695c391ec71160ba198b3892,Black - UNITY Riser Mount CNC High Quality,28,17.99,28.70,Active
695c391ea1a72152503f25dc,Brown - G33 Riser Mount CNC High Quality,145,54.99,29.50,Active
695c391d1ad01942adc93ea8,Black - G33 Riser Mount CNC High Quality,145,54.99,29.50,Active
695c391d2a4e1cd21b3537dd,Small Square / 20cm,24,16.99,29.60,Active
695c391d9f7a56713551a4cd,[Cordura] Black CP Camo BCP,36,20.99,30.30,Active
695c391cc3a1704a56798cfd,[Cordura] CP Camo,36,20.99,30.30,Active
695c391c3b00921b6ac976f2,[Cordura] Ranger Green RG,32,19.99,31.10,Active
695c391bf7c4633092bee80f,[Cordura] Wolf Grey WG,32,19.99,31.10,Active
695c391b1ad01942adc928e3,[Cordura] Coyote Brown CB,32,19.99,31.10,Active
695c391be6dc404973429a60,[Cordura] Black BK,32,19.99,31.10,Active
695c391ab3a75d879c6bc7d9,XL / Quick-Release D-Ring Pouch,48,24.99,30.70,Active
695c391a37eef90c93e778a3,XL / Water Bottle Pouch,58,27.99,30.30,Active
695c391a9f7a567135516561,XL / Radio Pouch,45,23.99,30.60,Active
695c39198b911985b1692d5c,XL / Admin Pouch,55,26.99,30.20,Active
695c39182bad95469c8d1363,XL / Quick-release Universal Pistol Holster,58,27.99,30.30,Active
695c3918bd3270258c775f35,XL / Side-Opening Quick-Release Locking Pepper Spray Holster,48,24.99,30.70,Active
695c39182bad95469c8d033e,XL / Side-Opening Quick-Release Locking Flashlight Holster,48,24.99,30.70,Active
695c3917f7c4633092bead01,XL / Side-Opening Quick-Release Locking Baton Holster,48,24.99,30.70,Active
695c3917b3a75d879c6b6fb0,XL / Quick-release 92/92G Double Retention Holster,65,29.99,29.80,Active
695c3917c3a1704a56796013,XL / Outer Belt + Battle Belt + Inner Belt,145,54.99,29.50,Active
695c3916e6dc4049734252ec,XL / Outer Belt + Battle Belt,107,42.99,29.50,Active
695c39162bad95469c8cc065,XL / Battle Belt,65,29.99,29.80,Active
695c391637eef90c93e7480f,"XL / Quick-release Locking Baton, Spray, Flashlight 3-Piece Set",120,46.99,29.30,Active
695c391537eef90c93e74786,"XL / Quick-release Locking Baton, Spray, Flashlight, Pistol Holster 4-Piece Set",160,59.99,29.80,Active
695c3915ce1739befd5cc2cb,XL / Set A,202,72.99,29.60,Active
695c39144e794334fd8f4057,L / Quick-release D-Ring Pouch,48,24.99,30.70,Active
695c39143b00921b6ac937bd,L / Water Bottle Pouch,58,27.99,30.30,Active
695c391437eef90c93e728d6,L / Radio Pouch,45,23.99,30.60,Active
695c3913ce1739befd5c9bc2,L / Document Pouch,55,26.99,30.20,Active
695c391312bb85c5f2410e33,L / Quick-release Universal Pistol Holster,58,27.99,30.30,Active
695c391228a735d4470de109,L / Side-opening Quick-release Locking Spray Holster,48,24.99,30.70,Active
695c39122a4e1cd21b34b387,L / Side-opening Quick-release Locking Flashlight Holster,48,24.99,30.70,Active
695c3911ce1739befd5c5a38,L / Side-opening Quick-release Locking Baton Holster,48,24.99,30.70,Active
695c3911a1a72152503ea92a,L / Quick-release 92/92G Double Retention Holster,65,29.99,29.80,Active
695c39112a4e1cd21b348ea5,L / Outer Belt + Duty Belt + Inner Belt,145,54.99,29.50,Active
695c3910c71160ba198a7eed,L / Outer Belt + Duty Belt,107,42.99,29.50,Active
695c3910f7c4633092be1ada,L / Duty Belt,65,29.99,29.80,Active
695c390f913f62399c0a71d4,"L / Quick-release Locking Baton, Spray, Flashlight 3-Piece Set",120,46.99,29.30,Active
695c390f8b911985b1684741,"L / Quick-release Locking Baton, Spray, Flashlight, Pistol Holster 4-Piece Set",160,59.99,29.80,Active
695c390fcd0d752739305fb0,L / Set A,202,72.99,29.60,Active
695c390ec3a1704a5678d225,M / Quick-Release D-Ring Pouch,48,24.99,30.70,Active
695c390e8b911985b16822b7,M / Water Bottle Pouch,58,27.99,30.30,Active
695c390d3b00921b6ac8efdd,M / Radio Pouch,45,23.99,30.60,Active
695c390d913f62399c0a49bd,M / Quick-release Universal Pistol Holster,58,27.99,30.30,Active
695c390dcd0d752739304d0c,M / Side-Opening Quick-Release Locking Pepper Spray Holster,48,24.99,30.70,Active
695c390c713127c964a8b8ac,M / Side-Opening Quick-Release Locking Flashlight Holster,48,24.99,30.70,Active
695c390c713127c964a8b3b2,M / Side-Opening Quick-Release Locking Baton Holster,48,24.99,30.70,Active
695c390c713127c964a8aaea,M / Quick-release 92/92G Double Retention Holster,65,29.99,29.80,Active
695c390b8b911985b167d8b5,M / Outer Belt + Battle Belt + Inner Belt,145,54.99,29.50,Active
695c390b9b81574973a7ee8d,M / Outer Belt + Battle Belt,107,42.99,29.50,Active
695c390a9b81574973a7ed31,M / Battle Belt,65,29.99,29.80,Active
695c390acd0d75273930355b,"M / Quick-release Locking Baton, Spray, Flashlight 3-Piece Set",120,46.99,29.30,Active
695c390a2bad95469c8bf814,"M / Quick-release Locking Baton, Spray, Flashlight, Pistol Holster 4-Piece Set",160,59.99,29.80,Active
695c3909b3a75d879c6ae9f2,M / Set A,202,72.99,29.60,Active
695c3909e6dc40497341ca9f,S / Quick-Release D-Ring Pouch,48,24.99,30.70,Active
695c39092bad95469c8bf00d,S / Water Bottle Pouch,58,27.99,30.30,Active
695c39086e9e39d7e3a8c037,S / Radio Pouch,45,23.99,30.60,Active
695c3908ce1739befd5b93a8,S / Quick-release Universal Pistol Holster,58,27.99,30.30,Active
695c3908913f62399c0a3676,S / Quick-release 92/92G Double Retention Holster,65,29.99,29.80,Active
695c3907f4bf2f7ec15d11cb,One Size / Water Bottle Pouch,58,27.99,30.30,Active
695c3907bd3270258c76c9be,One Size / Radio Pouch,45,23.99,30.60,Active
695c39068b911985b1673de4,One Size / Document Pouch,55,26.99,30.20,Active
695c39061d735f55f77e2aa1,One Size / Quick Release Universal Handcuff Pouch,58,27.99,30.30,Active
695c39051d735f55f77e1821,L / QD 92/92G Dual Retention Holster,65,29.99,29.80,Active
695c3905b3a75d879c6ab038,L / Duty Belt + Duty Belt Pad + Inner Belt,145,54.99,29.50,Active
695c3905f4bf2f7ec15cf8cb,L / Duty Belt + Duty Belt Pad,107,42.99,29.50,Active
695c3904ce1739befd5b2244,L / Duty Belt Pad,65,29.99,29.80,Active
695c39043b00921b6ac87b46,"L / QD Locking Baton, Pepper Spray, Flashlight 3-piece Set",120,46.99,29.30,Active
695c3904c71160ba198a675a,"L / QD Locking Baton, Pepper Spray, Flashlight, Handcuff 4-piece Set",160,59.99,29.80,Active
695c3903e6dc404973417ee5,L / Type A Set,202,72.99,29.60,Active
695c3903bde2c63e6ce8ba21,M / QD D-ring Pouch,48,24.99,30.70,Active
695c3903b3a75d879c6a7ab3,M / Canteen Pouch,58,27.99,30.30,Active
695c39028b911985b166ee83,M / Admin Pouch,55,26.99,30.20,Active
695c39022bad95469c8bef87,M / Quick Release Universal Handcuff Pouch,58,27.99,30.30,Active
695c39012bad95469c8bd235,M / Side Opening Quick Release Locking Spray Pouch,48,24.99,30.70,Active
695c3901ce1739befd5ad72a,M / Side Opening Quick Release Locking Flashlight Pouch,48,24.99,30.70,Active
695c3900bd3270258c769125,M / Side Opening Quick Release Locking Baton Pouch,48,24.99,30.70,Active
695c3900e3d1a0c371bdb52c,M / Quick Release 92/92G Double Retention Holster,65,29.99,29.80,Active
695c3900c71160ba198a2ee7,M / Outer Duty Belt + Duty Belt Pad + Inner Belt,145,54.99,29.50,Active
695c38ffcd0d7527392ffb9f,M / Outer Duty Belt + Duty Belt Pad,107,42.99,29.50,Active
695c38ff9b81574973a75754,M / Duty Belt Pad,65,29.99,29.80,Active
695c38ff2bad95469c8bad56,"M / Quick Release Locking Baton, Spray, Flashlight Pouch 3-Piece Set",120,46.99,29.30,Active
695c38fee6dc404973414f94,"M / Quick Release Locking Baton, Spray, Flashlight, Handcuff Pouch 4-Piece Set",160,59.99,29.80,Active
695c38feb3a75d879c6a18df,M / Style A Set,202,72.99,29.60,Active
695c38fd9b81574973a73eb1,S / Quick Release D-Clip Pouch,48,24.99,30.70,Active
695c38fdc71160ba198a07f1,S / Canteen Pouch,58,27.99,30.30,Active
695c38fd3b63f2dd239498c4,S / Admin Pouch,55,26.99,30.20,Active
695c38fc6e9e39d7e3a844da,S / Quick Release Universal Handcuff Pouch,58,27.99,30.30,Active
695c38fcc71160ba1989f0bb,S / Side Opening Quick Release Locking Spray Pouch,48,24.99,30.70,Active
695c38fbcd0d7527392fc98a,S / Side Opening Quick Release Locking Flashlight Pouch,48,24.99,30.70,Active
695c38fb9f7a5671354f6625,S / Side Opening Quick Release Locking Baton Pouch,48,24.99,30.70,Active
695c38fbb3a75d879c69f142,S / Quick Release 92/92G Double Retention Holster,65,29.99,29.80,Active
695c38facd0d7527392fbb0f,S / Outer Duty Belt + Duty Belt Pad + Inner Belt,145,54.99,29.50,Active
695c38fae3d1a0c371bd951a,S / Outer Duty Belt + Duty Belt Pad,107,42.99,29.50,Active
695c38fa2bad95469c8b8ad0,S / Duty Belt Pad,65,29.99,29.80,Active
695c38f95dd70f9684079b04,"S / Quick Release Locking Baton, Spray, Flashlight Pouch 3-Piece Set",120,46.99,29.30,Active
695c38f99cd3039a827a9c9a,"S / Quick Release Locking Baton, Spray, Flashlight, Handcuff Pouch 4-Piece Set",160,59.99,29.80,Active
695c38f89cd3039a827a9c10,S / Style A Set,202,72.99,29.60,Active
695c38f82bad95469c8b8335,One Size / Quick Release D-Clip Pouch,48,24.99,30.70,Active
695c38f8f7c4633092bd1f22,One Size / Canteen Pouch,58,27.99,30.30,Active
695c38f7612ae4b629841487,One Size,55,26.99,30.20,Active
695c38f75dd70f96840799f2,One Size Fits All / Quick Release Universal Handcuff Pouch,58,27.99,30.30,Active
695c38f7713127c964a70e43,One Size Fits All / Side Opening Quick Release Locking OC Spray Holster,48,24.99,30.70,Active
695c38f62a4e1cd21b3455c7,One Size Fits All / Side Opening Quick Release Locking Flashlight Holster,48,24.99,30.70,Active
695c38f6612ae4b6298405ed,One Size Fits All / Side Opening Quick Release Locking Baton Holster,48,24.99,30.70,Active
695c38f52a4e1cd21b344030,One Size Fits All / Quick Release 92/92G Dual Retention Belt Holster,65,29.99,29.80,Active
695c38f4e4ecfd80d0fc257a,"One Size Fits All / Quick Release Locking Baton, OC Spray, Flashlight Pouch 3-Piece Set",120,46.99,29.30,Active
